"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"28","This Is How We Do","Katy Perry","Katy Perry CATalog (Collector’s Edition Boxset)","","October 18, 2013","170086","517","89","","https://genius.com/Katy-perry-this-is-how-we-do-lyrics","239162","This is how we do
This is how we do
(Oh-oh)

Sipping on Rosé
Silver Lake sun coming up all lazy (
This is how we do
)
Slow cooking pancakes for my boy
Still up, still fresh as a daisy (Oh-oh)
Playing ping pong all night long
Everything's all neon and hazy (
This is how we do
)
Chanel this, Chanel that, hell yeah
All my girls vintage Chanel, baby (Oh-oh)

It's no big deal
It's no big deal
It's no big deal
This is no big deal

This is how we do, yeah
Chilling, laid-back, straight stunting, yeah, we do it like that
This is how we do, do-do-do-do
This is how we do
This is how we do, yeah
Chilling, laid-back, straight stunting, yeah, we do it like that
This is how we do, do-do-do-do
This is how we do (Oh-oh)

Big hoops and maroon lips
My clique hopping in my Maserati (
This is how we
)
Santa Barbara-chic at La Super Rica
Grabbing tacos, checking out hotties (Oh!) (Oh-oh)
Now we talkin' astrology
Getting our nails did all Japanese-y (
This is how we do
)
Day drinking at the Wildcat
Sucking real bad at Mariah Carey-oke (Oh-oh)

It's no big deal
It's no big deal (
Uh-uh
)
It's no big deal
This is no big deal

This is how we do, yeah
Chilling, laid-back, straight stunting, yeah, we do it like that
This is how we do, do-do-do-do
This is how we do
This is how we do, yeah
Chilling, laid-back, straight stunting, yeah, we do it like that
This is how we do (Hey, oh), do-do-do-do
This is how we do (Yo!)

This one goes out to the ladies at breakfast, in last night's dress
Uh-huh, I see you (It's how we do, straight stunting like that, uh-huh)
Yo, this goes out to all you kids that still have their cars at the club valet
And it's Tuesday (It's how we do, straight stunting like that, uh-huh)
Yo, shoutout to all you kids buying bottle service with your rent money
Respect! (
It's how we do, straight
)

This is how we do, yeah
Chilling, laid-back, straight stunting, yeah, we do it like that
This is how we do, do-do-do-do
This is how we do
This is how we do, yeah (Yeah)
Chilling, laid-back, straight stunting, yeah, we do it like that
This is how we do, do-do-do-do (Hey, oh) Hey, oh
This is how we do (Woo!)

(This is how we do)
This goes out to all you people going to bed with a ten
And waking up with a two
(
This is how we do
)
(
It's how we do, straight stunting like that, uh-huh
)
Ha, not me

This is how we do, yeah
Chilling, laid-back, straight stunting, yeah, we do it like that
This is how we do, do-do-do-do (It's how we do, straight stunting like that)
What? Wait
No, no, no, no, bring the beat back (Oh-oh)
That's right
This is how we do
Oh-oh
This is how we do
Oh-oh"
"29","They ask you how you are, and you just have to say you’re fine","Katy Perry","","","2014","164708","157","1","","https://genius.com/Katy-perry-they-ask-you-how-you-are-and-you-just-have-to-say-youre-fine-annotated","2904630","""You know, sometimes you can be blinded by your extreme emotions. I definitely was looking for answers, during that time when I wrote that song, and yeah, I was depressed and sad, and there were thoughts, but there were never actions, thankfully. But I wanted to share that side of my story, because I know there are so many other people out there that have gone through things like that, and you always feel like you're the only one going through that. You walk out the door, and you see someone you know, and they ask you how you are, and you just have to say you're fine when you're not really fine, but you just can't get into it, because they would never understand. Well, then comes along a song that speaks to you, that makes you feel like ""Gosh, I can get through this if she can get through this, I can get through this""."
"30","Part of Me","Katy Perry","Katy Perry CATalog (Collector’s Edition Boxset)","","February 13, 2012","160747","403","58","","https://genius.com/Katy-perry-part-of-me-lyrics","68946","Days like this, I want to drive away
Pack my bags and watch your shadow fade

You chewed me up and spit me out
Like I was poison in your mouth
You took my light, you drained me down
But that was then and this is now
Now look at me

This is the part of me
That you're never gonna ever take away from me, no
This is the part of me
That you're never gonna ever take away from me, no
Throw your sticks and your stones
Throw your bombs and your blows
But you're not gonna break my soul
This is the part of me
That you're never gonna ever take away from me, no

I just wanna throw my phone away
Find out who is really there for me

You ripped me off, your love was cheap
Was always tearing at the seams
I fell deep, you let me drown
But that was then and this is now
Now look at me

This is the part of me
That you're never gonna ever take away from me, no
This is the part of me
That you're never gonna ever take away from me, no
Throw your sticks and your stones
Throw your bombs and your blows
But you're not gonna break my soul
This is the part of me
That you're never gonna ever take away from me, no

Now look at me, I'm sparkling
A firework, a dancing flame
You won't ever put me out again
I'm glowing, oh whoa
So you can keep the diamond ring
It don't mean nothing anyway
In fact, you can keep everything, yeah, yeah
Except for me

This is the part of me
That you're never gonna ever take away from me, no
This is the part of me
That you're never gonna ever take away from me, no (Away from me)
Throw your sticks and your stones
Throw your bombs and your blows
But you're not gonna break my soul (My soul)
This is the part of me
That you're never gonna ever take away from me, no

This is the part of me (No)
Away from me (No)
This is the part of me
(No)

Throw your sticks and your stones
Throw your bombs and your blows
But you're not gonna break my soul
This is the part of me
That you're never gonna ever take away from me, no"
"31","Peacock","Katy Perry","Katy Perry CATalog (Collector’s Edition Boxset)","","August 24, 2010","158403","538","84","","https://genius.com/Katy-perry-peacock-lyrics","196124","I wanna see your peacock-cock-cock
Your peacock-cock
Your peacock-cock-cock
Your peacock
I wanna see your peacock-cock-cock
Your peacock-cock
Your peacock-cock-cock
Your peacock

Word on the street, you got somethin' to show me, me
Magical, colorful, Mr. Mystery
I'm intrigued for a peek, heard it's fascinating
(C'mon, baby, let me see what you hiding underneath)
What's up your sleeve? Such a tease, wanna see the show
In 3D, a movie, heard it's beautiful
Be the judge and my girls gonna take a vote
(C'mon, baby, let me see what you hiding underneath)

I want the jaw-dropping, eye-popping
Head-turning, body-shocking
(Oh-oh-ayo, oh-oh, ayo)
I want my heart throbbing, ground shaking
Show stopping, amazing
(Oh-oh-ayo, oh-oh, ayo)

Are you brave enough to let me see your peacock?
Don't be a chicken, boy, stop acting like a bi-otch
I'ma peace out if you don't give me the payoff
C'mon, baby, let me see what you hiding underneath
Are you brave enough to let me see your peacock?
Whatcha waiting for, it's time for you to show it off
Don't be a shy kind of guy, I bet it's beautiful
C'mon, baby, let me see what you hiding underneath

I wanna see your peacock-cock-cock
Your peacock-cock
Your peacock-cock-cock
Your peacock
I wanna see your peacock-cock-cock
Your peacock-cock
Your peacock-cock-cock
Your peacock
I wanna see your...

Skip the talk, heard it all, time to walk the walk
Break me off, if you bad, show me who's the boss
Need some Goose to get loose, come on take a shot
(C'mon, baby, let me see what you hiding underneath)

I want the jaw-dropping, eye-popping
Head-turning, body-shocking
(Oh-oh-ayo, oh-oh, ayo)
I want my heart throbbing, ground shaking
Show stopping, amazing
(Oh-oh-ayo, oh-oh, ayo)

Are you brave enough to let me see your peacock?
Don't be a chicken, boy, stop acting like a bi-otch
I'ma peace out if you don't give me the payoff
C'mon, baby, let me see what you hiding underneath
Are you brave enough to let me see your peacock?
Whatcha waiting for, it's time for you to show it off
Don't be a shy kind of guy, I bet it's beautiful
C'mon, baby, let me see what you hiding underneath

I wanna see your peacock-cock-cock
Your peacock-cock
Your peacock-cock-cock
Your peacock-cock

Oh my God, no exaggeration
Boy, all this time was worth the waiting
I just shed a tear
I am so unprepared
You got the finest architecture
End of the rainbow-looking treasure
Such a sight to see
And it's all for me

Are you brave enough to let me see your peacock? (Ha!)
Don't be a chicken, boy, stop acting like a bi-otch
I'ma peace out if you don't give me the payoff
C'mon, baby, let me see what you hiding underneath (Oh-oh, ayo)
Are you brave enough to let me see your peacock? (Oh-oh-oh, ayo)
Whatcha waiting for, it's time for you to show it off (Oh-oh-oh, ayo)
Don't be a shy kind of guy, I bet it's beautiful (Hey-eh)
C'mon baby, let me see

I wanna see your peacock-cock-cock
Your peacock-cock (I wanna see your)
Your peacock-cock-cock
Your peacock (Ooh)
I wanna see your peacock-cock-cock
Your peacock-cock (I wanna see your)
C'mon, baby, let me see what you hiding underneath"
"32","Thinking Of You","Katy Perry","Katy Perry CATalog (Collector’s Edition Boxset)","","June 17, 2008","155387","328","52","","https://genius.com/Katy-perry-thinking-of-you-lyrics","195939","Comparisons are easily done
Once you've had a taste of perfection
Like an apple hanging from a tree
I picked the ripest one, I still got the seed

You said move on, where do I go?
I guess second best is all I will know

'Cause when I'm with him, I am
Thinking of you (Thinking of you, thinking of you)
Thinking of you
What you would do if
You were the one who was
Spending the night (Spending the night, spending the night)
Oh, I wish that I
Was looking into your eyes

Eyes

You're like an Indian summer in the middle of winter
Like a hard candy with a surprise center
How do I get better once I've had the best?
You said there's tons of fish in the water, so the waters I will test

He kissed my lips, I taste your mouth, oh (I taste your mouth)
He pulled me in, I was disgusted with myself

'Cause when I'm with him, I am
Thinking of you (Thinking of you, thinking of you)
Thinking of you
What you would do if
You were the one who was
Spending the night (Spending the night, spending the night)
Oh, I wish that I
Was looking into

You're the best
And yes, I do regret
How I could let myself let you go?
Now, now the lesson's learned
I touched it, I was burned
Oh, I think you should know

'Cause when I'm with him, I am (Oh)
Thinking of you (Oh; thinking of you, thinking of you)
Thinking of you
Oh, what you would do if
You were the one who was
Spending the night (Spending the night, spending the night)
Oh, I wish that I
Was looking into your
Your eyes
Looking into your eyes
Looking into your eyes
Oh, won't you walk through
And bust in the door and
Take me away?
Oh, no more mistakes
'Cause in your eyes, I'd like to stay

Stay"
"33","Hey Hey Hey","Katy Perry","Witness (Deluxe)","","June 9, 2017","141861","373","53","","https://genius.com/Katy-perry-hey-hey-hey-lyrics","3104862","A big beautiful brain with a pretty face, yeah
A babydoll with a briefcase, yeah
A hot little hurricane (Ha)
'Cause I'm feminine and soft, but I'm still a boss, yeah
Red lipstick, but still so raw, yeah
Marilyn Monroe in a monster truck

'Cause I can be zen and I can be the storm, yeah
Smell like a rose and I pierce like a thorn, yeah
Karate chopping the clichés and norms all in a dress

Hey, hey, hey
You think that I'm a little baby
You think that I am fragile like a Fabergé
You think that I am cracking, but you can't break me
No-o-o-o, oh, no way
No-o-o-o, oh, no way
No-o-o-o, oh, no way
You think that I am cracking, but you can't break me
Br-br-break me

Yeah, I bounce back like a pro 'cause I'm so resilient
LOL at all your limits (Ha)
Keep your penny thoughts, I'm making a mint

'Cause I can be zen and I can be the storm, yeah
Smell like a rose and I pierce like a thorn, yeah
Karate chopping the clichés and norms all in a dress

Hey, hey, hey
You think that I'm a little baby
You think that I am fragile like a Fabergé
You think that I am cracking, but you can't break me (Ah)
No-o-o-o-oh, no way
No-o-o-o-oh, no way
No-o-o-o-oh, no way
You think that I am cracking, but you can't break me (Uh-uh)
Br-br-break me

I ain't got no strings (No strings attached, no strings attached)
I'm no one's little puppet
Got my own cha-ching, in my chubby little wallet
And secretly you love it
(You fucking love it)
And secretly you love it

Hey, hey, hey (Hey)
You think that I'm a little baby
You think that I am fragile like a Fabergé
You think that I am cracking, but you can't break me
No-o-o-o-oh
Hey, hey, hey
You think that I'm a little baby
You think that I am fragile like a Fabergé
You think that I am cracking, but you can't break me
No-o-o-o-oh, no way (No)
No-o-o-o-oh, no way (No way)
No-o-o-o-oh, no way (Uh-uh)
Oh, you think that I am cracking, but you can't break me (Uh-uh)
Br-br-break me"
"34","bandaids","Katy Perry","KP7*","","November 6, 2025","118859","264","44","","https://genius.com/Katy-perry-bandaids-lyrics","12645665","Hand to God, I promised, I tried
There's no stone left unturned
It's not what you did, it's what you didn't
You were there, but you weren't

Got so used to you letting me down
No use tryna send flowers now
Telling myself you'll change, you don't
Band-Aids over a broken heart

Tried all the medications
Lowered my expectations
Made every justification
Bleeding out, bleeding out, bleeding out slow
Band-Aids over a broken heart

On the bright side, we had good times
Nеver faked our pictures
Wе were perfect 'til we weren't
Now we've got too many splinters

Got so used to you letting me down
No use tryna send flowers now
Telling myself you'll change, you don't
Band-Aids over a broken heart

Tried all the medications
Lowered my expectations
Made every justification
Bleeding out, bleeding out, bleeding out slow
Band-Aids over a broken heart
It's not that complicated (Uh-huh)
To ask me how my day is
I'm flatlining trying to save this
Bleeding out, bleeding out, bleeding out slow
Band-Aids over a broken heart

If I had to do it all over again
I would still do it all over again
The love that we made was worth it in the end
Oh yeah, oh yeah
If I had to do it all over again
I would still do it all over again
The love that we made was worth it in the end
Oh yeah

Tried all the medications (All the medications)
Lowered my expectations (Oh-oh)
Made every justification (Oh)
Bleeding out, bleeding out, bleeding out slow
Band-Aids over a broken heart"
"35","Small Talk","Katy Perry","Smile (Japanese Edition)","","August 9, 2019","93400","354","64","","https://genius.com/Katy-perry-small-talk-lyrics","4737547","Isn't it strange that you used to know me?
All the highs and lows and in-betweens
And now you see me and just say, ""Hey""
Isn't it weird that you've seen me naked?
We had conversations 'bout forever
Now it's 'bout the weather‚ okay

And I just can't believe
We went from strangers to lovers to strangers in a lifetime
Now just memories
We've gone from strangers to lovers to strangers
Yeah

Acting like we never met
Faking like we'd just forget
We were lovers
And now there's nothing left but small talk
Had every inch of your skin
There's nowhere your hands haven't been
Ain't it funny?
'Cause now there's nothing left but small talk

Isn't it wild that I know your weakness?
And everybody at the party thinks
That you're the best since sliced bread
And isn't it awkward I got a new somebody?
And honestly it'll probably be a while before we can just be friends

I just can't believe
We went from strangers to lovers to strangers in a lifetime
Now just memories
We've gone from strangers to lovers to strangers
(Small talk)

Acting like we never met
Faking like we'd just forget
We were lovers
And now there's nothing left but small talk
Had every inch of your skin
There's nowhere your hands haven't been (Hands haven't been)
Ain't it funny?
'Cause now there's nothing left but small talk

Blah-blah-blah-blah
Blah-blah-blah-blah
Blah-blah-blah-blah
Now there's nothing left but small talk
Blah-blah-blah-blah (Nothing left‚ nothing left‚ baby)
Blah-blah-blah-blah (Nah)
Blah-blah-blah-blah (Oh no)
Now there's nothing left but small talk

And I just can't believe
We went from strangers to lovers to strangers

Acting like we never met
Faking like we'd just forget
We were lovers
And now there's nothing left but small talk
Had every inch of your skin
There's nowhere your hands haven't been (Oh)
Ain't it funny?
'Cause now there's nothing left but small talk
(Now there's nothing left but small talk)

Blah-blah-blah-blah
Blah-blah-blah-blah (Blah-blah-blah)
Blah-blah-blah-blah
Now there's nothing left but small talk (Now there's nothing left)
Blah-blah-blah-blah
Blah-blah-blah-blah (Small talk)
Blah-blah-blah-blah
Now there's nothing left but small talk"
"36","Power","Katy Perry","Witness (Deluxe)","","June 9, 2017","86734","263","35","","https://genius.com/Katy-perry-power-lyrics","3016503","I was fine before I met you
Truth is that I lost myself inside you
It is not fair to put all that on you
But you took control of a vulnerable soul (Yeah)
I am my mother’s daughter
And there are so many things I love about her
But I have, I have to break the cycle
So I can sit first at the dinner table

You can't clip my wings, can't wilt my flowers
Stole my time, but I'll make up the hours
'Cause I'm a goddess and you know it
Some respect, you better show it
I'm done with you siphoning my power
Power

Hell hath no fury like a woman reborn
And now I'm burning like a blue flame once more
But don't mistake my warmth for weakness
Don't bite the hand that feeds or you'll
You'll never eat, no-oh

You can't clip my wings, can't wilt my flowers
Stole my time, but I'll make up the hours
'Cause I'm a goddess and you know it
Some respect, you better show it
I'm done with you siphoning my power
Power (Hey)

And now I'm taking it back, electric as fuck (C'mon)
You can't quiet this thunder, no (No-oh-oh)
Yeah, I'm taking it back, lit all the way up
Even in the dark, I glow (I glow)

You can't clip my wings, can't wilt my flowers
Stole my time, but I'll make up the hours, oh
'Cause I'm a goddess and you know it
Some respect, you better show it (Whoa, oh-oh)
I'm done with you siphoning my power
Power"
"37","Cry About It Later","Katy Perry","Smile (Japanese Edition)","","August 28, 2020","85880","382","69","","https://genius.com/Katy-perry-cry-about-it-later-lyrics","3993249","I'll cry about it later
I'll cry about it later
Tonight, I'm havin' fun
Tonight, I'm havin' fun
I'll cry about it later
I'll cry about it later
Tonight I'm gettin' some
Tonight I'm gettin' something brand new

I know tomorrow, I'll be love hungover
But I'm ready for a shameless summer
Champagne on ice only makes you stronger

Pourin' it, pourin' it, pourin' it nonstop (Ah)
Drinkin' it, drinkin' it, drinkin' it all up (Ah)
Body to body, I almost forgot
You're not him, you're not her

I'll cry about it later
I'll cry about it later
Tonight, I'm havin' fun
Tonight, I'm havin' fun
I'll cry about it later
I'll cry about it later
Tonight I'm gettin' some
Tonight I'm gettin' something brand new

I think I'm ready to be someone's new muse
I think I'm ready for a brand new tattoo (Give me it)
I'm gonna fake it 'til it makes me feel good

Pourin' it, pourin' it, pourin' it nonstop (One more; ah, ooh)
Drinkin' it, drinkin' it, drinkin' it all up (Ah, ooh)
Body to body, I almost forgot
You're not him, you're not her, yeah

I'll cry about it later
I'll cry about it later
Tonight, I'm havin' fun
Tonight, I'm havin' fun
I'll cry about it later
I'll cry about it later
Tonight I'm gettin' some
Tonight I'm gettin' some
I'll cry about it later
I'll cry about it later
Tonight, I'm havin' fun
Tonight, I'm havin' fun
I'll cry about it later
I'll cry about it later
Tonight I'm gettin' some
Tonight I'm gettin' something brand new

Ooh
I know tomorrow, I'll be love hungover (Ooh)
And it's half past three (Past three)
And I got angel wings (Wings)
But a devil's grin
And only one can win
No, no, no, no

I'll cry about it later
I'll cry about it later
Tonight, I'm havin' fun
Tonight, I'm havin' fun
I'll cry about it later
I'll cry about it later
Tonight I'm gettin' some
Tonight I'm gettin' some (Ooh, ooh)
I'll cry about it later
I'll cry about it later
Tonight, I'm havin' fun
Tonight, I'm havin' fun (Ooh, I'll cry about it later)
I'll cry about it later
I'll cry about it later
Tonight I'm gettin' some
Tonight I'm gettin' something brand new"
"38","I’M HIS, HE’S MINE","Katy Perry","143 (Japan Import Edition)","","September 13, 2024","79496","377","66","Doechii","https://genius.com/Katy-perry-im-his-hes-mine-lyrics","10633453","Do-Do-Do-Do-Do, Doechii and Katy up in the spot
Doechii and Katy

I'm his queen, I'm his freak
I'm every woman he wants and needs
I'm his dream, I'm his drug
I'm every woman he wants, so what?
I'm his boss, I'm that bitch
I'm every woman he knows exists
I'm his main, I'm his side
I'm every woman that's in his mind

La-da-dee, la-da-da
La-da-dee, la-da-da
I'm his, he's mine
La-da-dee, la-da-da
La-da-dee, la-da-da
I'm his, he's mine

I can see you flirtin'
Why you overworkin'?
On him like a suntan
Go and get your own man
Thinkin' that we're over (Over)
We only gettin' closer (Closer)
You're creepin' in his DMs
I'm sleepin' in his sweatpants

We good, we fine, don't even try (Don't you try)
Don't waste your time, I'm what he likes (What he likes)

I'm his queen, I'm his freak
I'm every woman he wants and needs
I'm his dream, I'm his drug
I'm every woman he wants, so what?
I'm his boss, I'm that bitch
I'm every woman he knows exists
I'm his main, I'm his side
I'm every woman that's in his mind

La-da-dee, la-da-da
La-da-dee, la-da-da
I'm his, he's mine
La-da-dee, la-da-da
La-da-dee, la-da-da
I'm his, he's mine
(Doechii, Doechii)

What you tryna do? Baby, lock in
We could get it in, you could bring a friend
Hoes so pressed when I step in the spot
I'm so possessive and up' echelon
Upper echelon rollin' up in the shade
If you try to vibe with him, might catch a fade
I be so aggressive and narci-nissistic
You know I'ma slide on a ho 'bout a big ‘d’
Baby, we good

We good, we fine, don't even try (Don't try, don't you try, don't try it)
Don't waste your time, I'm what he likes (What he likes, what he likes, what he likes)

I'm his queen, I'm his freak
I'm every woman he wants and needs
I'm his dream, I'm his drug
I'm every woman he wants, so what?
I'm his boss, I'm that bitch
I'm every woman he knows exists (Yeah)
I'm his main, I'm his side
I'm every woman that's in his mind

La-da-dee, la-da-da
La-da-dee, la-da-da
I'm his, he's mine
La-da-dee, la-da-da
La-da-dee, la-da-da
I'm his, he's mine"
"39","Déjà Vu","Katy Perry","Witness (Deluxe)","","June 9, 2017","77240","225","39","","https://genius.com/Katy-perry-deja-vu-lyrics","3024001","I live off the echoes of your ""I love you's""
But I still feel the blows from all of your ""don't want to's"" (Yeah)
When you're drunk, you say I'm the one
Then you wake up
You suck my hope up in a vacuum

'Cause every day's the same
Definition of insane
I think we're running on a loop
Déjà vu
So tell me something new
Figure out the Rubik's Cube
I think we're running on a loop
Déjà vu

Your words are like Chinese water torture
And there's no finish line, always one more corner
Yeah, they slither like a centipede
Why do you keep me
At the end of a rope that keeps getting shorter?

'Cause every day's the same
Definition of insane
I think we're running on a loop
Déjà vu
So tell me something new
Figure out the Rubik's Cube
I think we're running on a loop
Déjà vu

'Cause every day's the same
Definition of insane
I think we're running on a loop
Déjà vu
So tell me something new (Something new)
Figure out the Rubik's Cube
I think we're running on a loop
Déjà vu (Déjà, déjà, déjà vu)
'Cause every day’s the same (Every day's the same)
Definition of insane (Definition of insane)
I think we're running on a loop
Déjà vu (Déjà, déjà, déjà vu)

Déjà vu"
"40","By the Grace of God","Katy Perry","Katy Perry CATalog (Collector’s Edition Boxset)","","October 18, 2013","77128","355","47","","https://genius.com/Katy-perry-by-the-grace-of-god-lyrics","239192","Was 27, surviving my return of Saturn
A long vacation didn't sound so bad
Was full of secrets, locked up tight like Iron Mountain
Running on empty, so out of gas

Thought I wasn’t enough
Found I wasn’t so tough
Laying on the bathroom floor
We were living on a fault line
And I felt the fault was all mine
Couldn’t take it anymore

By the grace of God (There was no other way)
I picked myself back up (I knew I had to stay)
I put one foot in front of the other and I
Looked in the mirror and decided to stay
Wasn't gonna let love take me out that way

I thank my sister for keeping my head above the water
When the truth was like swallowing sand
Now every morning, there is no more mourning
Oh, I can finally see myself again

I know I am enough, possible to be loved
It was not about me
Now I have to rise above
Let the universe call the bluff
Yeah, the truth will set you free

By the grace of God (There was no other way)
I picked myself back up (I knew I had to stay)
I put one foot in front of the other and I
Looked in the mirror and decided to stay
Wasn't gonna let love take me out

Oh, that way, no
That way, no
Not in the name of love (In the name of love)
That way, no
That way, no
I am not giving up

By the grace of God
I picked myself back up
I put one foot in front of the other
And I looked in the mirror (Looked in the mirror)
Looked in the mirror (Looked in the mirror)

By the grace of God (By the grace of God)
(There was no other way)
I picked myself back up (Picked myself back up)
(I knew I had to stay)
I put one foot in front of the other and I (In front of the other)
Looked in the mirror and decided to stay
Wasn't gonna let love take me out that way"
"41","Roulette","Katy Perry","Witness (Deluxe)","","June 9, 2017","75692","298","53","","https://genius.com/Katy-perry-roulette-lyrics","3109916","I'm uptight
Playing by the rules in this game of life
Three hundred sixty-five days on the grind
Something's stirring, I might need to unwind
Then, there's you
Texting me a little bubble of trouble
I've tried to ignore these thoughts that rumble
I think I'm bored of being so careful

Big city lights
Got me flirting with fire
Tonight I'ma let my hair down
Have a few rounds and just let go

Like roulette, ooh-oh
Wanna close my eyes and roll it with you
Like roulette, ooh-oh
Wanna lose control and forget with you
Like roulette (Ah, ah-ah-ah)
Let's roll it (Ah, ah-ah-ah)

They say, ""Everything in moderation""
And sometimes, you got to give in to temptation
So I drop a pin to my location
Let's roll the dice

Big city lights
Got me flirting with fire
Tonight I'ma let my hair down
Have a few rounds and just let go

Like roulette, ooh-ooh
Wanna close my eyes and roll it with you
Like roulette, ooh-ooh
Wanna lose control and forget with you
Oh, like roulette (Ah, ah-ah-ah)
Let's roll it (Ah, ah-ah-ah)
Like roulette (Ah, ah-ah-ah)
Let's roll it (Ah, ah-ah-ah)

So tonight, we test limits (Test limits)
Take the safety off for a minute (For a minute)
'Cause my love's a bullet with your name written on it
Just load it and spin it

Like roulette (Ah), ooh-ooh
Wanna close my eyes and roll it with you (
Close my eyes with you
)
Like roulette (Oh), ooh-ooh
Wanna lose control and forget with you (
Lose control, lose control
)
Like roulette (Ah, ah-ah-ah)
Let's roll it (Ah, ah-ah-ah)
(Let's roll it)
Like roulette (Ah, ah-ah-ah)
(Like roulette)
Wanna close my eyes and roll (Let's roll it) it with you (Ah, ah-ah-ah)
Like roulette"
"42","Waking Up In Vegas","Katy Perry","Katy Perry CATalog (Collector’s Edition Boxset)","","June 17, 2008","75064","297","44","","https://genius.com/Katy-perry-waking-up-in-vegas-lyrics","195938","You gotta help me out
It's all a blur last night
We need a taxi
'Cause you're hungover and I'm broke
I lost my fake ID
But you lost the motel key
Spare me your freakin'
Dirty looks now, don't blame me

You wanna cash out
And get the hell outta town
Don't be a baby, remember what you told me

Shut up and put your money where your mouth is
That's what you get for wakin' up in Vegas
Get up and shake the glitter off your clothes now
That's what you get for wakin' up in Vegas

Why are these lights so bright?
Did we get hitched last night?
Dressed up like Elvis
Why am I wearing your class ring?

Don't call your mother
'Cause now we're partners in crime
Don't be a baby, remember what you told me

Shut up and put your money where your mouth is
That's what you get for wakin' up in Vegas
Get up and shake the glitter off your clothes now
That's what you get for wakin' up in Vegas

You got me into this
Information overload, situation lost control
Send out an SOS
(Oh) Ha, and get some cash out
(Oh) We're gonna tear up the town
(Oh) No, don't be a baby, remember what you told me

Remember what you told me
Remember what you told me, told me, told me
Oh, yeah

Shut up and put your money where your mouth is
That's what you get for wakin' up in Vegas
Get up and shake the glitter off your clothes now
That's what you get for wakin' up in Vegas

That's what you get, baby
Shake the glitter
Shake, shake, shake the glitter
Give me some cash out, baby
Give me some cash out, baby"
"43","Legendary Lovers","Katy Perry","Katy Perry CATalog (Collector’s Edition Boxset)","","October 18, 2013","72250","309","60","","https://genius.com/Katy-perry-legendary-lovers-lyrics","239148","Under a silver moon, tropical temperature
I feel my lotus bloom
Come closer
I want your energy, I want your aura
You are my destiny, my mantra

I never knew I could see something so clearly looking through my third eye
Never knew karma could be so rewarding and bring me to your light
Maybe this is the beginning of something so magical tonight
Oh, oh-oh-oh-oh

Take me down to the river
Underneath the blood-orange sun
Say my name like a scripture
Keep my heart beating like a drum
Legendary lovers
We could be legendary (La-la-la-la-la)
Legendary lovers
We should be legendary (La-la-la-la-la)

Go down in history, go down together
Into infinity, forever
Your Cleopatra, your blushing Juliet
Anything for your love, a ride or die

I never knew I could see something so clearly looking through my third eye
Never knew karma could be so rewarding and bring me to your light
Maybe this is the beginning of something so magical tonight
Oh, oh-oh-oh-oh

Take me down to the river
Underneath the blood-orange sun
Say my name like a scripture
Keep my heart beating like a drum
Legendary lovers
We could be legendary (La-la-la-la-la)
Legendary lovers
We should be legendary (La-la-la-la-la)

Ah-ooh! Ooh!
Ah-ooh! Check it out
Ooh!
Ah-ooh!
Legendary lovers
Ooh!
Legendary lovers
Ah-ooh!
Legendary lovers
Ooh!

Oh, take me down to the river
Underneath the blood-orange sun
Say my name like a scripture
Keep my heart beating like a drum

Legendary lovers
We could be legendary (La-la-la-la-la; Legendary lovers)
Legendary lovers
We should be legendary (La-la-la-la-la)
(Oh, take me down) Take me down to the river
Underneath the blood-orange sun (Underneath the sun)
Say my name like a scripture
Keep my heart beating like a drum (Oh baby, legendary lovers)
Legendary lovers
We could be legendary, oh-oh (La-la-la-la-la)
Legendary lovers
We should be legendary (La-la-la-la-la)
Ah-ooh!"
"44","Miss You More","Katy Perry","Witness (Deluxe)","","June 9, 2017","71122","322","61","","https://genius.com/Katy-perry-miss-you-more-lyrics","3104866","(I wonder what we could have been)

Saw your picture on accident
Your face has changed
The lines are sinking in
I pressed play, I should haven't
Congratulations
But do you ever wonder what we could have been?
(I wonder what we could have been)

But your mind plays tricks with distance
Always makes things feel so unfinished

I miss you more than I loved you
I do
I miss you more than I loved you
(
I wonder what we could have been
)
I miss you more than I loved you
I do
I miss you more than I loved you
(
I wonder what we could have been
)

I saw a balloon floating away
I thought, ""Did someone let go, or did they lose it?""
So strange, you know all my secrets
Please keep them safe
And darling, you know that I'll do the same
(You know that I'll do the same)

Though we're no longer in existence
Baby, you'll always be in my orbit

I miss you more than I loved you
I do
I miss you more than I loved you
(
I wonder what we could have been
)
I miss you more than I loved you
Oh, I do
I miss you more than I loved you

We were a match, but not a fit
We were a dream, unrealistic
We didn't lose, we didn't win
(Sometimes I wonder what we could have been)
Oh

I miss you more than I loved you
Oh, I do
I miss you more than I loved you
(
I wonder what we could have been
)
I miss you more than I loved you
(
Though we're no longer in existence
)
Oh, I do
I miss you more than I loved you
(
You'll always be in my orbit
)

Oh, oh-oh-oh (You'll always be in my orbit)
No, oh-oh-oh-oh (You'll always be in my orbit)"
