"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","I Shot the Sheriff","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","April 1, 1973","218860","339","59","","https://genius.com/Bob-marley-and-the-wailers-i-shot-the-sheriff-lyrics","49037","I shot the sheriff
But I didn't shoot no deputy, oh, no, oh
I shot the sheriff
But I didn't shoot no deputy, ooh, ooh, ooh

Yeah, all around in my home town
They're trying to track me down, yeah
They say they want to bring me in guilty
For the killing of a deputy
For the life of a deputy
But I say
Oh, now, now, oh

I shot the sheriff
, the sheriff
But I swear it was in self-defense
, oh no
Ooh, ooh, ooh, yeah
I say, I shot the sheriff, oh, Lord
And they say it is a capital offense, yeah
Ooh, ooh, ooh
, yeah

Sheriff John Brown always hated me
For what, I don't know
Every time I plant a seed
He said kill it before it grow
He said kill them before they grow
And so, and so
Read it in the news

I shot the sheriff, oh, Lord
But I swear it was in self-defense
Where was the deputy? Ooh, ooh, ooh
I say, I shot the sheriff
But I swear it was in self-defense, yeah
Ooh-ooh

Freedom came my way one day
And I started out of town, yeah
All of a sudden, I saw Sheriff John Brown
Aiming to shoot me down
So I shot, I shot, I shot him down and I say
If I am guilty, I will pay (Pay, pay, pay, pay, pay)

I shot the sheriff
But I say,
but I didn't shoot no deputy
I didn't shoot no deputy, oh no,
ooh, ooh, ooh
I shot the sheriff
, I did
But I didn't shoot no deputy, oh
Ooh, ooh, ooh

Reflexes had the better of me
And what is to be must be
Every day the bucket a-go a well
One day, the bottom a-go drop out
One day, the bottom a-go drop out

I say
I-I-I, I shot the sheriff
Lord, I didn't shot the deputy, no
Yeah, I-I
shot the sheriff
But I didn't shoot no deputy, yeah, so, yeah"
"12","Jamming","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","June 3, 1977","210353","333","54","","https://genius.com/Bob-marley-and-the-wailers-jamming-lyrics","128829","Ooh yeah
Well, all right

We're jammin'
I wanna jam it with you
We're jammin', jammin'
And I hope you like jammin' too

Ain't no rules, ain't no vow, we can do it anyhow
I and I will see you through
'Cause every day, we pay the price, we're the living sacrifice
Jammin' 'til the jam is through

We're jammin'
To think that jammin' was a thing of the past
We're jammin'
And I hope this jam is gonna last

No bullet could stop us now, we neither beg nor we won't bow
Neither can be bought nor sold
We all defend the right, Jah-Jah children must unite
Oh, life is worth much more than gold

We're jammin' (Jammin', jammin', jammin')
And we're jammin' in the name of the Lord
We're jammin' (Jammin', jammin', jammin')
Look out
We're jammin' right straight from Yah
Singin'

Holy Mount Zion
Holy Mount Zion
Jah seated in Mount Zion
And rules all creation

Eh, we're, we're jammin' (Wop-chu-wa)
Wop-chu-wa-wa-wa, we're jammin' (Wop-chu-wa)
See, I wanna jam it with you
We're jammin' (Jammin', jammin', jammin')
And jammin', hope you're jammin' too

Jah knows I might have tried, the truth I cannot hide
To keep you satisfied
True love I know exist is the love I can't resist
So jam by my side

We're jammin', yeah (Jammin', jammin', jammin')
I wanna jam it with you
We're jammin', we're jammin', we're jammin', we're jammin'
We're jammin', we're jammin', we're jammin', we're jammin'
Hope you like jammin' too
Jammin', we're jammin' (Jammin', jammin', jammin')
We're jammin', we're jammin'
I wanna, I wanna, I wanna jam with you now (I wanna jam it with you)
We're jammin', we're jammin'
(Hope you like jammin' too)
And I hope you like jammin', I hope you like jammin'
(Jammin', jammin', jammin')
'Cause (I wanna jam it with you), I wanna jam it with you
I like, I hope you
I hope you like jammin' too now
I wanna jam it
Wanna jam it, ooh, ooh"
"13","Exodus","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","June 3, 1977","117576","392","66","","https://genius.com/Bob-marley-and-the-wailers-exodus-lyrics","107503","Exodus, Movement of Jah people, oh, yeah
Heaven will tell to let me tell you this

Men and people will fight ya down, tell me why
(When you see Jah light) Ha-ha-ha-ha-ha-ha
Let me tell you if you're not wrong; then, why?
(Everything is alright)
So we gonna walk, alright
Through the roads of creation
We the generation, tell me why
(Trod through great tribulation) Trod through great tribulation

Exodus, alright, Movement of Jah people
Oh, yeah, oh, yeah, alright
Exodus, Movement of Jah people, oh, hell

Yeah-yeah-yeah, well
Uh, open your eyes (And look within)
Are you satisfied? (With the life you're livin'?) Uh
We know where we're goin', uh
We know where we're from
We're leavin' Babylon
We're goin' to our Fatherland

Two, three, four: Exodus, Movement of Jah people, oh yeah
(Movement of Jah people) Send us another brother Moses
(Movement of Jah people) From across the Red Sea
(Movement of Jah people) Send us another brother Moses
(Movement of Jah people) From across the Red Sea
(Movement of Jah people)
Exodus, alright, ooh, ooh
Movement of Jah people, oh, yeah
Exodus, Exodus (Alright)
Exodus (Now, now, now, now), Exodus
Exodus (Oh, yeah), Exodus
Exodus (Alright), Exodus

One, two, three, four: Move, move
Move, move
Move, move

Open your eyes and look within
Are you satisfied with the life you're livin'?
We know where we're goin'
We know where we're from
We're leavin' Babylon, y'all
We're goin' to our Father's land

Exodus, alright, Movement of Jah people
Exodus, Movement of Jah people
Movement of Jah people, Movement of Jah people
Movement of Jah people, Movement of Jah people

Move, move
Move, move
Move, move
Move

Jah come to break downpression
Rule equality
Wipe away transgression
Set the captives free

Exodus, alright, alright, Movement of Jah people, oh, yeah
Exodus, Movement of Jah people, oh, now, now, now, now

Movement of Jah people, Movement of Jah people
Movement of Jah people, Movement of Jah people
Movement of Jah people, Movement of Jah people
Move, move
Move, move, uh
Move, move, uh, uh, uh, uh
Move (Movement of Jah people), move (Movement of Jah people)
Move (Movement of Jah people), move (Movement of Jah people) (Movement of Jah people)
Move (Movement of Jah people), move (Movement of Jah people)
Movement of Jah people, Movement of Jah people
Movement of Jah people"
"14","Natural Mystic","Bob Marley & The Wailers","30 Years Ago","","June 3, 1977","109299","218","26","","https://genius.com/Bob-marley-and-the-wailers-natural-mystic-lyrics","112300","There's a natural mystic blowing through the air
If you listen carefully now you will hear

This could be the first trumpet, might as well be the last
Many more will have to suffer, many more will have to die
Don't ask me why

Things are not the way they used to be
I won't tell no lie
One and all got to face reality now
Though I've tried to find the answer to all the questions they ask
Though I know it's impossible to go livin' through the past
Don't tell no lie

There's a natural mystic blowing through the air, can't keep them down
If you listen carefully now you will hear
Such a natural mystic, blowing through the air

This could be the first trumpet, might as well be the last
Many more will have to suffer, many more will have to die
Don't ask me why

There's a natural mystic blowing through the air
I won't tell no lie
If you listen carefully now you will hear
There's a natural mystic blowing through the air

Such a natural mystic blowing through the air
There's a natural mystic blowing through the air
Such a natural mystic blowing through the air
Such a natural mystic blowing through the air
Such a natural mystic blowing through the—"
"15","Sun Is Shining","Bob Marley & The Wailers","30 Years Ago","","1971","82663","259","38","","https://genius.com/Bob-marley-and-the-wailers-sun-is-shining-lyrics","96336","Sun is shining, the weather is sweet
Make you want to move your dancing feet
To the rescue, here I am
Want you to know, you all, where I stand

(Monday morning) here I am
Want you to know just if you can
(Tuesday evening) where I stand
(Wednesday morning) Tell myself a new day is rising
(Thursday evening) get on the rise
A new day is dawning
(Friday morning) here I am
(Saturday evening) want you to know just
Want you to know just where I stand

When the morning gathers the rainbow
Want you to know I'm a rainbow too
So to the rescue, here I am
Want you to know just if you can
Where I stand, know, know, know, know, know, know, know, know

We'll lift our heads and give Jah praises

Sun is shining, the weather is sweet
Make you want to move your dancing feet
To the rescue, here I am
Want you to know, you all, where I stand

(Monday morning) here I am
Want you to know just if you can
(Tuesday evening) where I stand
(Wednesday morning) Tell myself a new day is rising
(Thursday evening) get on the rise
A new day is dawning
(Friday morning) here I am
(Saturday evening) want you to know just
Want you to know just where I stand

To the rescue, to the rescue
To the rescue, to the rescue
Awake from your sleep and slumber
Today could bring your lucky number

Sun is shining and the weather is sweet
Sun is shining"
"16","Rat Race","Bob Marley & The Wailers","Rebel Music","","April 30, 1976","73883","184","34","","https://genius.com/Bob-marley-and-the-wailers-rat-race-lyrics","94389","Uh! Ya too rude!
Uh! Eh! OH What a rat race!
Oh, what a rat race!
Oh, what a rat race!
Oh, what a rat race!
This is the rat race! Rat race! (Rat race!)

Some a lawful, some a bastard, some a jacket
Oh, what a rat race, yeah! Rat race!

Some a gorgon-a, some a hooligan-a, some a guine-gog-a
In this sphere rat race, yeah!
Rat race!
I'm singing that
When the cat's away
The mice will play
Political violence fill ya city, ye-ah!
Don't involve Rasta in your say say
Rasta don't work for no C.I.A
Rat race, rat race, rat race! Rat race, I'm saying
When you think is peace and safety
A sudden destruction
Collective security for surety, ye-ah!

Don't forget your history
Know your destiny
In the abundance of water
The fool is thirsty
Rat race, rat race, rat race!

Rat race!
Oh, it's a disgrace
To see the human-race
In a rat race, rat race!
You got the horse race
You got the dog race
You got the human-race
But this is a rat race, rat race!"
"17","Crazy Baldheads","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","April 30, 1976","64370","210","38","","https://genius.com/Bob-marley-and-the-wailers-crazy-baldheads-lyrics","306819","Them crazy, them crazy
We gonna chase those crazy
Out of town
Chase those crazy baldheads
Out of our town

Ah I and I build the cabin
Ah I and I plant the corn
Didn't my people before me
Slave for this country
Now you look me with this scorn
Then you eat up all my corn

We gonna chase those crazy
Chase them crazy
Chase those crazy baldheads
Out of town

Sta-diddly doo dit stip stop steal dil ya do stop steal ya diddily dil ya di day
Sta diddly diddly diddly diddly diddly diddly do da dit sta ba do stop stilly di dread

Build your penitentiary, we build your schools
Brainwash education to make us the fools
Hate is your reward for our love
Telling us of your God above

We gonna chase those crazy
Chase those crazy bumpheads
Chase those crazy baldheads
Out of the yown

(Chase those crazy baldheads out of town)

We gonna chase those crazy
Chase those crazy bumpheads
Chase those crazy baldheads
Out of the yown

Here comes the conman
Coming with his con plan
We won't take no bribe
We've got to stay alive

We gonna chase those crazy
Chase them crazy baldheads
Chase those crazy baldheads
Out of the yown"
"18","Zimbabwe","Bob Marley & The Wailers","Survival","","October 2, 1979","61450","343","45","","https://genius.com/Bob-marley-and-the-wailers-zimbabwe-lyrics","57774","Every man got a right to decide his own destiny
And in this judgment there is no partiality
So arm in arms, with arms, we'll fight this little struggle
Cause that's the only way we can, overcome our little trouble

Brother you're right, you're right
You're right, you're right, you're, so right!
We gon' fight (we gon' fight), we'll have to fight (we gon' fight)
We gonna fight (we gon' fight), fight for our rights!

Natty Dread it in-a (Zimbabwe)!
Set it up in (Zimbabwe)!
Mash it up-a in-a Zimbabwe (Zimbabwe)!
Africans a-liberate (Zimbabwe), yeah

No more internal power struggle
We come together to overcome the little trouble
Soon we'll find out who is the real revolutionary
Cause I don't want my people to be contrary

And brother you're right, you're right
You're right, you're right, you're, so right
We'll have to fight (we gon' fight), we gonna fight (we gon' fight)
We'll have to fight (we gon' fight), fighting for our rights

Mash it up in-a (Zimbabwe)
Natty trash it in-a (Zimbabwe)
Africans a-liberate Zimbabwe! (Zimbabwe)
I and I a-liberate Zimbabwe

(Brother you're right,) you're right
You're right, you're right, you're, so right
We gon' fight (we gon' fight), we'll have to fight (we gon' fight)
We gonna fight (we gon' fight), fighting for our rights

To divide and rule could only tear us apart
In every man chest, there beats a heart
So soon we'll find out who is the real revolutionaries
And I don't want my people to be tricked by mercenaries

Brother you're right, you're right
You're right, you're right, you're, so right
We'll have to fight (we gon' fight), we gonna fight (we gon' fight)
We'll have to fight (we gon' fight), fighting for our rights!

Natty trash it in-a Zimbabwe (Zimbabwe)
Mash it up in-a Zimbabwe (Zimbabwe)
Set it up in-a Zimbabwe (Zimbabwe)
Africans a-liberate Zimbabwe (Zimbabwe)
Africans a-liberate Zimbabwe (Zimbabwe)
Natty dub it in-a Zimbabwe (Zimbabwe)
Set it up in-a Zimbabwe (Zimbabwe)
Africans a-liberate Zimbabwe (Zimbabwe)
Every man got a right to decide his own destiny"
"19","Concrete Jungle","Bob Marley & The Wailers","30 Years Ago","","April 13, 1973","60945","274","31","","https://genius.com/Bob-marley-and-the-wailers-concrete-jungle-lyrics","107506","No sun will shine in my day today (No sun will shine)
The high yellow moon won't come out to play (That high yellow moon won't come out to play)
I said (Darkness) darkness has covered my light
(And has changed) And has changed my day into night, yeah
Where is the love to be found?
Won't someone tell me? 'Cause life (Sweet life)
Must be somewhere to be found (Out there somewhere for me)

Instead of concrete jungle (Jungle, jungle, jungle)
Where the living is hardest (Concrete jungle)
Concrete jungle (Jungle, jungle)
Man, you've got to do your best (Concrete jungle), oh, yeah

No chains around my feet but I'm not free, woah
I know I am bound here in captivity (Oh)
Yeah (Never know), I never know happiness (What happiness is)
Yeah (Never know), I never know what sweet caress is (What sweet caress is), still
I'll be always laughing like a clown
(Oh) Won't someone help me? 'Cause I (Sweet life)
I've got to pick myself from off the ground (Out there somewhere for me), yeah, yeah

In this yah concrete jungle (Jungle)
I said, ""What do you got for me now?"" (Concrete jungle)
Oh, concrete jungle (Jungle, jungle, jungle)
Ah, won't you let me be now? (Concrete jungle) Ayy, oh, now

I said that life (Sweet life)
Must be somewhere to be found (Out there somewhere for me)
Oh, instead of concrete jungle (Jungle, jungle, jungle)
Illusion, confusion (Concrete jungle)

Ayy, concrete jungle
You name it, we've got it in
Concrete jungle, now (Concrete jungle)
Ayy, concrete jungle (Jungle, jungle, jungle)
What do you got for me now? (Concrete jungle)"
"20","Them Belly Full (But We Hungry)","Bob Marley & The Wailers","Rebel Music","","October 25, 1974","59460","218","31","","https://genius.com/Bob-marley-and-the-wailers-them-belly-full-but-we-hungry-lyrics","58164","Them belly full, but we hungry
A hungry mob is a angry mob
A rain a fall, but the dutty tough
A yut a yook but yood nah nuff
You're going to dance to Jah music, dance
We're going to dance to Jah music, dance, oh-ooh

Forget your troubles and dance
Forget your sorrows and dance
Forget your sickness and dance
Forget your weakness and dance

Cost of living gets so high
Rich and poor they start to cry
Now the weak must get strong
They say, Oh, what a tribulation

Them belly full, but we hungry
A hungry mob is a angry mob
A rain a fall, but the dirt it tough
A pot a cook but the food nah nuff
You're going to dance to Jah music, dance
We're going to dance to Jah music, dance, oh-ooh

A belly full, but them hungry;
A hungry mob is a angry mob
A rain a-fall, but the dutty tough;
A pot a-cook, but the food nah nuff
A hungry man is a angry man;
A rain a-fall, but the dutty tough;
A pot a-cook, but the food na nuff
A rain a-fall, but the dutty tough
A pot a-cook, but the food na nuff
A hungry mob is a angry mob;
A hungry mob is a angry mob"
"21","Turn Your Lights Down Low","Bob Marley & The Wailers","One Love: The Very Best of Bob Marley & The Wailers","","June 3, 1977","58335","247","32","","https://genius.com/Bob-marley-and-the-wailers-turn-your-lights-down-low-lyrics","4954","Turn your lights down low
And pull your window curtains
Oh, let Jah moon come shining in
Into our life again ('Gain)
Saying ooh, it's been a long, long time (Long, long, long, long time)
I get this message for you, girl
But it seem I was never on time
Still I wanna get through to you, girl
On time, on time

I want to give you some love (Good, good loving)
I want to give you some good, good loving (Good, good loving)
Oh, I, oh, I, oh, I
Say, ""I want to give you some good, good loving"" (Good, good loving)

Turn your lights down low
Never try to resist, oh no
Oh, let my love come tumblin' in
Into our life again
Saying ooh, I love you
And I want you to know right now
Ooh, I love you
And I want you to know right now
'Cause I, that I

I want to give you some love, oh
I want to give you some good, good loving
Oh, I, I want to give you some love, ayy
I want to give you some good, good loving

Turn your lights down low, woah
Never, never try to resist, oh no
Ooh, let my love, oh, let my love come tumblin' in (I want to give you some love)
Into our life again (I want to give you some good, good loving)
Oh, I want to give you some love
Oh, I, I want to"
"22","Kaya","Bob Marley & The Wailers","30 Years Ago","","1971","57743","176","33","","https://genius.com/Bob-marley-and-the-wailers-kaya-lyrics","96332","Wake up and...
Wake up and...
Wake up and turn I loose
For the rain is falling

Got to have kaya now
Got to have kaya now
Got to have kaya now
For the rain is falling

I'm so high, I even touch the sky
Above the falling rain
I feel so good in my neighbourhood, so
Here I come again

Got to have kaya now
Got to have kaya now
Got to have kaya now
For the rain is falling

I'm so high, I even touch the sky
Above the falling rain
I feel so good in my neighbourhood, so
Here I come again

Got to have kaya now
Got to have kaya now
Got to have kaya now
For the rain is falling

Get up and turn I loose
Wake up and turn I loose
Wake up and turn I loose
For the rain is falling
Kaya man, kaya man
Got to have kaya now
For the rain is, rain is falling
Wake up and turn I loose
Wake up and turn I loose"
"23","Who the Cap Fit","Bob Marley & The Wailers","Natural Mystic: The Legend Lives On","","April 30, 1976","57249","243","36","","https://genius.com/Bob-marley-and-the-wailers-who-the-cap-fit-lyrics","306868","Man to man is so unjust, children
You don't know who to trust
Your worst enemy could be your best friend
And your best friend your worst enemy

Some will eat and drink with you
Then behind them su-su 'pon you
Only your friend know your secrets
So only he could reveal it

And who the cap fit, let them wear it
Who the cap fit, let them wear it
Said I throw me corn, me no call no fowl
I saying, ""cook-cook-cook, cluk-cluk-cluk""

Some will hate you, pretend they love you now
Then behind they try to eliminate you
But who Jah bless, no one curse
Thank God, we're past the worst

Hypocrites and parasites
Will come up and take a bite
And if your night should turn to day
A lot of people would run away

And who the stock fit let them wear it
Who the cap fit let them wear it
And then I gonna throw me corn
And then I gonna call no fowl
And then I gonna ""cook-cook-cook""
Mmm, yeah, ""cluk-cluk-cluk""

Some will eat and drink with you
Then behind them su-su 'pon you
And if night should turn to day, now
A lot of people would run away

And who the cap fit, let them wear it
Who the cap fit, let them wear it
Throw me corn, me no call no fowl
I banging ""cook-cook-cook, cluk-cluk-cluk""

Throw me corn (cook-cook-cook)
Me call no fowl (cluk-cluk-cluk)"
"24","Satisfy My Soul","Bob Marley & The Wailers","30 Years Ago","","March 23, 1978","55963","344","37","","https://genius.com/Bob-marley-and-the-wailers-satisfy-my-soul-lyrics","307024","Oh, please don't you rock my boat (Don't rock my boat)
Because I don't want my boat to be rocking (Don't rock my boat)
Oh, please don't you rock my boat (Don't rock my boat)
Because I don't want my boat to be rocking (Don't rock my boat)

I'm telling you that, oh, oh-ooh, wo-o-wo!
I like it - like it like this (I like it like this, I like it like this)
So keep it steady, like this (I like it like this)
And you should know - you should know by now
I like it (I like it like this), I like it like this
(I like it like this, I like it like this)
I like it like this, ooh, yeah! (I like it like this)

Satisfy my soul, You satisfy my soul (Satisfy my soul)
You satisfy my soul (Satisfy my soul)
Every little action (Satisfy my soul)
There's a reaction (Satisfy my soul)
Oh, can't you see what you've done for me, oh, yeah
I am happy inside all - all of the time. Wo-oo-o-oo

When we (Bend) bend a new corner
I feel like a (Sweep) sweepstake winner
When I meet you around the corner ('Round the corner)
You make me feel like a sweepstake winner (A sweep - a sweepstake winner)

Whoa, child! Can't you see? You must believe me
Oh, darling, darling, I'm calling, calling
Can't you see? Why won't you believe me
Oh, darling, darling, I'm calling, calling
(Calling, calling, calling, calling)

When I meet you around the corner
Oh, I said, ""Baby, never let me be a loner
And then you hold me tight, you make me feel all right
Yes, when you hold me tight, you made me feel all right

Whoa, child! Can't you see? Don't you believe me
Oh darling, darling, I'm calling, calling
Can't you see? Why won't you believe me
Oh, darling, darling, I'm calling, calling
(Calling, calling, calling, calling)

Satisfy my soul, that's all I want you to do
That's all I'll take from you, satisfy my soul"
"25","Iron Lion Zion","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","October 6, 1992","55690","165","19","","https://genius.com/Bob-marley-and-the-wailers-iron-lion-zion-lyrics","110430","I'm on the rock and then I check a stock
I have to run like a fugitive to save the life I live
I'm going to be Iron like a Lion in Zion
I'm going to be Iron like a Lion in Zion
Iron Lion Zion

I'm on the run but I have got no gun
See they want to be the star
So they fighting tribal war
And they saying Iron like a Lion in Zion
Iron like a Lion in Zion
Iron Lion Zion

I'm on the rock, running and you running
I take a stock, running like a fugitive
I had to run like a fugitive just to save the life I live
I am going to be Iron like a Lion in Zion
I am going to be Iron like a Lion in Zion

Iron Lion Zion, Iron Lion Zion, Iron Lion Zion
Iron like a Lion in Zion, Iron like a lion in Zion
Iron Like a Lion in Zion"
"26","Trenchtown Rock","Bob Marley & The Wailers","30 Years Ago","","June 3, 1973","50168","388","53","","https://genius.com/Bob-marley-and-the-wailers-trenchtown-rock-lyrics","1802","One good thing about music
When it hits you (You feel no pain)
Whoa, whoa I say one good thing about music
When it hits you (You feel no pain)
Hit me with music, hit me with music, now
This is

(Trench Town rock) Don't watch that
(Trench Town rock) Big fish or sprat, now
(Trench Town rock) You reap what you sow
(Trench Town rock) And only Jah Jah know
(Trench town rock) I'll never turn my back
(Trench town rock) I'll give the slum a try
(Trench town rock) I'll never let the children cry
(Trench Town rock) 'Cause you got to tell Jah Jah why

(Grooving) It's Kingston 12
(Grooving) It's Kingston 12
(Grooving) It's Kingston 12, now
(Grooving) It's Kingston 12
No want you fi galang so, oh no!
(No want you fi galang so) Skabadip, skaba
(You want come cold I up) Skaba diba dip, skaba doop
(But you can't come cold I up) Skaba doop
Whoa, whoa, I'm a-grooving
(Grooving) And the world knows by now
Now now now, now now now now, you're

Oh now, I said, you feel no pain, now
One good thing about music
When it hits you (You feel no pain)
Feel no pain
Hit me with music now, oh now
Hit me with music now
Hit me with music, harder
Brutalize me (Hit me with music)
This is!

(Trench Town rock) I say don't watch that
(Trench Town rock) If you are big fish or sprat
(Trench Town rock) You reap what you sow
(Trench Town rock) Ay, everyone know now
(Trench town rock) Don't turn your back
(Trench town rock) I say give the slum a try
(Trench town rock) Never let the children cry
(Trench Town rock) Oh you got to tell Jah Jah why

(Grooving) It's Kingston 12
(Grooving) It's Kingston 12
(Grooving) I said t's Kingston 12, now
(Grooving) Whoa, whoa, whoa, it's Kingston 12
(No want you fi galang so) Didn't I told you that
(No want you fi galang so) We should lead with love
(You want come cold I up) And I don't do that man, nothing
(But you can't come cold I up) And look there now!
(Grooving) And then it's Kingston 12, uh!

Good God! Looky here now (You feel no pain)
Uh! Hit me with music"
"27","Easy Skanking","Bob Marley & The Wailers","Kaya (Deluxe Edition)","","March 23, 1978","50034","268","44","","https://genius.com/Bob-marley-and-the-wailers-easy-skanking-lyrics","96321","Easy skanking (Skanking it easy)
Easy skanking (Skanking it slow)
Easy skanking (Skanking it easy)
Easy skanking (Skanking it slow)

Excuse me while I light my spliff (Spliff)
Good God, I got to take a lift (Lift)
From reality I just can't drift (Drift)
That's why I am staying with this riff (Riff)

Take it easy (Easy skanking)
Lord, I take it easy (Easy skanking)
Take it easy (Easy skanking)
Got to take it easy (Easy skanking)

See, we're taking it easy (Ooh-wah-da da-da)
We taking it slow (Ooh-wah-da da-da)
Taking it easy (Easy)
Got to take it slow (Slow-slow)
So take it easy (Easy skanking - da-da-da-da-da-da)
Wo-oh, take it easy (Easy skanking)
Take it easy (Easy skanking - da-da-da-da-da-da)
Take it easy (Easy skanking)

Excuse me while I light my spliff (Spliff)
Oh, God, I got to take a lift (Lift)
From reality I just can't drift (Drift)
That's why I am staying with this riff (Riff)

Take it easy (Taking it easy)
Got to take it easy (Taking it slow)
Take it easy (Taking it easy)
Skanky, take it easy (Taking it slow)

Tell you what
Herb for my wine (Ooh-wa-da-da-da)
Honey for my strong drink (Ooh-wa-da-da-da)
Herb for my wine (Ooh-wa-da-da-da)
Honey for my strong drink

I shake it easy (Taking it easy)
Skanky, take it easy (Skanking it slow)
Take it (Taking it easy) easy
Take it (Skanking it slow) easy

Take it easy (Taking it easy)
Oh-oh-ooh! (Skanking it slow)
Little bit easier (Taking it easy)
Skanky, take it easy (Skanking it slow)
Take it easy
Take it easy
Take it easy"
"28","One Drop","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","October 2, 1979","48915","361","55","","https://genius.com/Bob-marley-and-the-wailers-one-drop-lyrics","306844","Feel it in the one drop
And we'll still find time to rap
We're making the one stop
The generation gap
Now feel this drumbeat
As it beats within
Playing a rhythm
Resisting against the system, ooh-wee!

I know Jah never let us down
Pull your rights from wrong
(I know Jah would never let us down)
Oh, no! Oh, no! Oh, no!

They made their world so hard (so hard)
Every day we got to keep on fighting (fighting)
They made their world so hard (so hard)
Every day the people are dying (dying), yeah
(Dread, dread) For hunger (it dread, dread) and starvation
(Dread, dread, it dread, oh dread) Lamentation
But read it in Revelation (Dread, dread, it dread, dread)
(Dread, dread) You'll find your redemption

And then you give us the teachings of His Majesty
For we no want no devil philosophy
A-you give us the teachings of His Majesty
A-we no want no devil philosophy

Feel it in the one drop
And we'll still find time to rap
We're making the one stop
And we're filling the gap
So feel this drumbeat
As it beats within
Playing a rhythm
Fighting against -ism and schism, singing

I know Jah never let us down
Pull your rights from wrong
I know Jah never let us down
Oh, no! Oh, no! Oh, no!

They made their world so hard
Every day (we got to keep on fighting) every day!
They made their world so hard
Every day (the people are dying) eh!
(Dread, dread, it dread, dread) A-what make dem a-go on so?
(Dread, dread, it dread, oh dread) A-what!
(Dread, dread, it dread) A-what! (dread)
A-what frighten them? (Dread, dread)
A-what frighten them? Eh!

Give us the teachings of His Majesty, this is a stick up!
We no want no devil philosophy, can you hear?
Give us the teachings of His Majesty
For we no want no devil philosophy

We feel it in the one drop
You're lucky, for we'll still got time to rap
And we're making the one stop, let me tell ya
This generation gap
Now feel this drumbeat, tell you what
As it's beating within"
"29","Burnin’ and Lootin’","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","April 1, 1973","47412","250","44","","https://genius.com/Bob-marley-and-the-wailers-burnin-and-lootin-lyrics","150826","This morning I woke up in a curfew
O God, I was a prisoner, too - yeah!
Could not recognize the faces standing over me
They were all dressed in uniforms of brutality (Ay!)

How many rivers do we have to cross
Before we can talk to the boss? (Yeah!)
All that we got, it seems we have lost
We must have really paid the cost

(That's why we going to be)
Burning and a-looting tonight
(Say we going to burn and loot)
Burning and a-looting tonight
(One more thing)
Burning all pollution tonight
(Oh, yeah, yeah)
Burning all illusion tonight

Oh, stop them!

Give me the food and let me grow
Let the Roots Man take a blow
All them drugs going to make you slow now
It's not the music of the ghetto (Ay!)

Weeping and a-wailing tonight
(Who can stop the tears?)
Weeping and a-wailing tonight
(We've been suffering these long, long-a years!)
Weeping and a-wailing tonight
(Will you say cheer?)
Weeping and a-wailing tonight
(But where?)

Give me the food and let me grow
Let the Roots Man take a blow, ay!
I said, all them drugs going to make you slow now
It's not the music of the ghetto

We going to be burning and a-looting tonight
(To survive, yeah!)
Burning and a-looting tonight
(Save your baby lives)
Burning all pollution tonight
(Pollution, yeah, yeah!)
Burning all illusion tonight
(Lord-a, Lord-a, Lord-a, Lord!)

Burning and a-looting tonight
Burning and a-looting tonight
Burning all pollution tonight"
"30","Time Will Tell","Bob Marley & The Wailers","Kaya (Deluxe Edition)","","1978","45188","124","17","","https://genius.com/Bob-marley-and-the-wailers-time-will-tell-lyrics","306920","Jah would never give the power to a bald head
Run come crucify the Dread

Time alone - oh, time will tell
Think you are in heaven, but you living in hell
Think you are in heaven, but you living in hell
Think you are in heaven, but you living in hell
Time alone - oh, time will tell
You think you are in heaven, but you living in hell

Back them up, not the brothers
But the ones who sets them up

Mmm, sold my freedom 'round the world
Sold man to the ground
Sold man, took a man pride
Oh, children, weep no more
Oh, my sycamore tree, saw the freedom tree
Saw you settle the score
Oh, children, weep no more"
