word,total_count,chapter_count,chapters
choice,21,2,"1:20,6:1"
color,21,1,1:21
count,21,2,"1:20,2:1"
dirt,21,1,1:21
ear,21,1,1:21
hanging,21,1,1:21
honor,21,2,"1:19,2:2"
hot,21,1,1:21
party,21,2,"1:20,2:1"
pile,21,1,1:21
previous,21,1,1:21
require,21,1,1:21
roof,21,1,1:21
scientist,21,1,1:21
silent,21,1,1:21
sponsor,21,1,1:21
television,21,1,1:21
trade,21,1,1:21
victor,21,2,"1:20,2:1"
weep,21,1,1:21
wrap,21,1,1:21
ago,20,2,"1:19,2:1"
anthem,20,1,1:20
approach,20,1,1:20
assignment,20,3,"1:18,2:1,6:1"
circle,20,1,1:20
cold,20,1,1:20
crack,20,1,1:20
entirely,20,1,1:20
extend,20,1,1:20
frame,20,2,"1:19,2:1"
hospital,20,1,1:20
instrument,20,1,1:20
kitchen,20,1,1:20
letter,20,2,"1:18,2:2"
pat,20,1,1:20
possibly,20,2,"1:19,2:1"
reply,20,2,"1:19,2:1"
road,20,1,1:20
rock,20,1,1:20
ruffle,20,1,1:20
share,20,2,"1:19,2:1"
situation,20,1,1:20
station,20,1,1:20
taste,20,1,1:20
understand,20,1,1:20
wipe,20,2,"1:19,2:1"
worry,20,1,1:20
bother,19,2,"1:18,2:1"
cake,19,1,1:19
cuff,19,1,1:19
deal,19,1,1:19
dig,19,1,1:19
dream,19,1,1:19
duty,19,1,1:19
funeral,19,1,1:19
gaze,19,1,1:19
glad,19,1,1:19
hurt,19,1,1:19
jump,19,1,1:19
lucky,19,1,1:19
meeting,19,1,1:19
natural,19,1,1:19
pause,19,1,1:19
pole,19,1,1:19
pour,19,1,1:19
response,19,1,1:19
shift,19,1,1:19
slightly,19,1,1:19
square,19,1,1:19
stick,19,1,1:19
stretch,19,1,1:19
surprise,19,1,1:19
thick,19,1,1:19
tooth,19,1,1:19
act,18,1,1:18
afraid,18,1,1:18
choose,18,2,"1:17,2:1"
clearly,18,1,1:18
crate,18,1,1:18
disappear,18,1,1:18
engage,18,2,"1:17,2:1"
enjoy,18,1,1:18
flash,18,1,1:18
flee,18,1,1:18
hate,18,1,1:18
hurry,18,1,1:18
image,18,1,1:18
joke,18,2,"1:17,2:1"
learn,18,1,1:18
loose,18,1,1:18
main,18,1,1:18
office,18,2,"1:17,2:1"
pain,18,1,1:18
rain,18,1,1:18
read,18,1,1:18
risk,18,1,1:18
shout,18,1,1:18
sink,18,1,1:18
tea,18,1,1:18
track,18,1,1:18
unable,18,1,1:18
arrange,17,1,1:17
awake,17,2,"1:16,2:1"
barrack,17,1,1:17
carefully,17,1,1:17
certain,17,2,"1:16,2:1"
cheese,17,1,1:17
city,17,1,1:17
conceal,17,1,1:17
concern,17,1,1:17
damage,17,1,1:17
dust,17,1,1:17
enter,17,2,"1:16,2:1"
fast,17,1,1:17
favor,17,1,1:17
later,17,1,1:17
low,17,2,"1:15,6:2"
military,17,2,"1:16,2:1"
milk,17,1,1:17
odd,17,2,"1:16,6:1"
personal,17,2,"1:16,2:1"
pie,17,1,1:17
pink,17,1,1:17
prove,17,2,"1:16,2:1"
respond,17,1,1:17
retrieve,17,1,1:17
rope,17,1,1:17
state,17,1,1:17
tiny,17,1,1:17
trip,17,2,"1:16,2:1"
waste,17,1,1:17
wild,17,2,"1:16,2:1"
access,16,1,1:16
appearance,16,1,1:16
applause,16,1,1:16
await,16,1,1:16
ax,16,1,1:16
back,16,1,1:16
blanket,16,1,1:16
brush,16,1,1:16
button,16,1,1:16
cabbage,16,1,1:16
confirm,16,1,1:16
dawn,16,1,1:16
desk,16,2,"1:12,2:4"
detail,16,1,1:16
display,16,1,1:16
fear,16,1,1:16
handful,16,1,1:16
homeward,16,1,1:16
inside,16,1,1:16
invite,16,2,"1:15,2:1"
loss,16,2,"1:15,2:1"
luck,16,1,1:16
mix,16,1,1:16
nose,16,1,1:16
okay,16,1,1:16
parade,16,1,1:16
particularly,16,2,"1:15,2:1"
past,16,1,1:16
patch,16,1,1:16
path,16,1,1:16
power,16,1,1:16
register,16,1,1:16
replace,16,2,"1:14,2:2"
shield,16,1,1:16
stomach,16,1,1:16
suit,16,2,"1:14,2:2"
support,16,2,"1:15,2:1"
team,16,2,"1:15,2:1"
threat,16,1,1:16
tired,16,1,1:16
tongue,16,2,"1:15,2:1"
tonight,16,2,"1:14,2:2"
travel,16,1,1:16
trident,16,1,1:16
truth,16,1,1:16
tuck,16,1,1:16
twist,16,1,1:16
value,16,1,1:16
wash,16,1,1:16
apparently,15,1,1:15
awful,15,1,1:15
ball,15,1,1:15
band,15,1,1:15
belong,15,1,1:15
brief,15,1,1:15
brother,15,1,1:15
bunk,15,1,1:15
clothe,15,1,1:15
clutch,15,1,1:15
coal,15,1,1:15
coat,15,1,1:15
collapse,15,1,1:15
comment,15,1,1:15
convince,15,1,1:15
cream,15,1,1:15
direct,15,1,1:15
discuss,15,1,1:15
easily,15,1,1:15
enemy,15,2,"1:14,2:1"
exchange,15,1,1:15
exit,15,1,1:15
experience,15,1,1:15
fancy,15,1,1:15
fence,15,1,1:15
fish,15,1,1:15
introduce,15,2,"1:14,2:1"
kick,15,2,"1:14,6:1"
leap,15,1,1:15
level,15,1,1:15
local,15,1,1:15
manner,15,1,1:15
mark,15,1,1:15
middle,15,1,1:15
miner,15,1,1:15
post,15,1,1:15
practice,15,1,1:15
punish,15,1,1:15
quietly,15,1,1:15
rabbit,15,1,1:15
reporter,15,1,1:15
ride,15,1,1:15
rifle,15,1,1:15
scent,15,1,1:15
sell,15,1,1:15
sharp,15,2,"1:14,2:1"
shower,15,1,1:15
single,15,1,1:15
son,15,2,"1:14,2:1"
squad,15,1,1:15
stitch,15,1,1:15
strange,15,1,1:15
strong,15,1,1:15
swallow,15,1,1:15
sweat,15,1,1:15
training,15,2,"1:14,2:1"
turnstile,15,1,1:15
usually,15,1,1:15
wake,15,1,1:15
welcome,15,1,1:15
accept,14,1,1:14
address,14,2,"1:13,2:1"
afford,14,1,1:14
age,14,1,1:14
apple,14,1,1:14
blue,14,1,1:14
bow,14,1,1:14
business,14,1,1:14
cheer,14,1,1:14
club,14,1,1:14
coryo,14,1,1:14
crazy,14,1,1:14
daughter,14,1,1:14
dog,14,1,1:14
drill,14,1,1:14
elevator,14,2,"1:13,2:1"
excuse,14,1,1:14
fade,14,1,1:14
feeling,14,1,1:14
fist,14,1,1:14
flower,14,1,1:14
funny,14,1,1:14
greet,14,1,1:14
heel,14,1,1:14
impression,14,1,1:14
information,14,1,1:14
insist,14,1,1:14
item,14,1,1:14
jacket,14,1,1:14
left,14,1,1:14
locker,14,2,"1:13,2:1"
month,14,1,1:14
near,14,1,1:14
occur,14,1,1:14
opening,14,2,"1:13,2:1"
option,14,1,1:14
pant,14,1,1:14
performance,14,1,1:14
photo,14,2,"1:13,2:1"
platform,14,1,1:14
prepare,14,2,"1:13,6:1"
president,14,2,"1:13,2:1"
relief,14,1,1:14
repeat,14,1,1:14
rescue,14,1,1:14
rub,14,1,1:14
sad,14,2,"1:12,2:2"
silver,14,2,"1:13,2:1"
singing,14,1,1:14
stupid,14,2,"1:13,2:1"
tap,14,2,"1:13,2:1"
terrible,14,1,1:14
throat,14,1,1:14
token,14,2,"1:13,2:1"
town,14,2,"1:13,2:1"
tune,14,1,1:14
usual,14,1,1:14
vanish,14,1,1:14
warm,14,1,1:14
weak,14,2,"1:13,2:1"
wrist,14,1,1:14
abandon,13,1,1:13
announce,13,1,1:13
arrest,13,1,1:13
attend,13,1,1:13
bean,13,1,1:13
beautiful,13,1,1:13
broken,13,1,1:13
bullet,13,1,1:13
charge,13,1,1:13
chunk,13,1,1:13
circumstance,13,1,1:13
cloud,13,1,1:13
comfort,13,1,1:13
condition,13,1,1:13
connect,13,2,"1:12,2:1"
daily,13,2,"1:12,2:1"
deliver,13,2,"1:12,2:1"
embrace,13,1,1:13
encounter,13,1,1:13
erase,13,1,1:13
expression,13,1,1:13
fellow,13,2,"1:12,6:1"
flame,13,2,"1:12,2:1"
flip,13,1,1:13
game,13,1,1:13
hungry,13,1,1:13
interest,13,1,1:13
market,13,1,1:13
meat,13,1,1:13
member,13,2,"1:12,2:1"
mine,13,1,1:13
napkin,13,1,1:13
nearby,13,1,1:13
neatly,13,1,1:13
official,13,1,1:13
plate,13,1,1:13
pleasure,13,1,1:13
precious,13,1,1:13
punch,13,1,1:13
rainbow,13,1,1:13
ready,13,1,1:13
reaper,13,1,1:13
refuse,13,1,1:13
reminder,13,1,1:13
scarf,13,1,1:13
section,13,1,1:13
security,13,1,1:13
serve,13,1,1:13
shoe,13,1,1:13
soft,13,2,"1:12,2:1"
soup,13,1,1:13
squeeze,13,2,"1:12,2:1"
strain,13,1,1:13
strip,13,1,1:13
supper,13,1,1:13
surface,13,1,1:13
survey,13,1,1:13
tie,13,1,1:13
weigh,13,2,"1:12,6:1"
weight,13,2,"1:12,2:1"
yellow,13,1,1:13
baby,12,1,1:12
ballad,12,1,1:12
battle,12,1,1:12
birthday,12,2,"1:11,2:1"
brighten,12,1,1:12
broadcast,12,1,1:12
burst,12,1,1:12
butter,12,2,"1:11,2:1"
center,12,1,1:12
chaos,12,1,1:12
chatter,12,1,1:12
concrete,12,1,1:12
cough,12,1,1:12
crouch,12,1,1:12
dance,12,1,1:12
demerit,12,1,1:12
distance,12,1,1:12
familiar,12,1,1:12
fate,12,3,"1:9,2:1,6:2"
feather,12,1,1:12
fold,12,1,1:12
gently,12,1,1:12
gesture,12,1,1:12
gray,12,1,1:12
hardly,12,1,1:12
history,12,1,1:12
involve,12,1,1:12
mansion,12,1,1:12
match,12,1,1:12
meal,12,1,1:12
melt,12,1,1:12
name,12,1,1:12
nature,12,2,"1:11,2:1"
north,12,1,1:12
owe,12,2,"1:11,2:1"
pitch,12,1,1:12
pleased,12,2,"1:11,2:1"
plenty,12,1,1:12
poke,12,1,1:12
price,12,1,1:12
punishment,12,2,"1:11,2:1"
reap,12,1,1:12
reassure,12,1,1:12
rush,12,2,"1:11,2:1"
safety,12,1,1:12
secret,12,1,1:12
shock,12,1,1:12
silence,12,1,1:12
sky,12,1,1:12
slice,12,1,1:12
slow,12,1,1:12
soak,12,1,1:12
space,12,1,1:12
stack,12,1,1:12
strike,12,1,1:12
struggle,12,1,1:12
summer,12,1,1:12
surprised,12,1,1:12
suspect,12,1,1:12
suspicious,12,2,"1:11,2:1"
thin,12,1,1:12
thumb,12,1,1:12
weave,12,1,1:12
wind,12,1,1:12
witness,12,1,1:12
yank,12,1,1:12
attach,11,1,1:11
basket,11,1,1:11
blame,11,1,1:11
board,11,1,1:11
careful,11,1,1:11
challenge,11,2,"1:10,2:1"
charm,11,1,1:11
cling,11,1,1:11
clinic,11,1,1:11
completely,11,2,"1:10,6:1"
contact,11,1,1:11
contract,11,1,1:11
cracker,11,1,1:11
create,11,2,"1:10,2:1"
cup,11,1,1:11
curtain,11,1,1:11
decent,11,2,"1:10,2:1"
deeply,11,1,1:11
defend,11,1,1:11
distract,11,1,1:11
drain,11,1,1:11
drift,11,1,1:11
echo,11,1,1:11
fashion,11,1,1:11
fatigue,11,1,1:11
forehead,11,1,1:11
gate,11,1,1:11
glow,11,1,1:11
hesitate,11,1,1:11
hovercraft,11,1,1:11
hunt,11,1,1:11
impossible,11,2,"1:10,2:1"
improve,11,1,1:11
law,11,1,1:11
limb,11,1,1:11
major,11,1,1:11
marble,11,2,"1:10,2:1"
mistake,11,1,1:11
mizzen,11,1,1:11
mutt,11,1,1:11
object,11,1,1:11
obviously,11,1,1:11
onstage,11,1,1:11
panic,11,1,1:11
pet,11,1,1:11
picture,11,1,1:11
pop,11,1,1:11
pound,11,1,1:11
praise,11,1,1:11
pretend,11,1,1:11
private,11,2,"1:9,2:2"
put,11,1,1:11
rabie,11,1,1:11
reflect,11,1,1:11
resume,11,1,1:11
scoop,11,2,"1:10,2:1"
scrap,11,1,1:11
seal,11,1,1:11
sheet,11,1,1:11
shrug,11,1,1:11
sigh,11,1,1:11
smooth,11,1,1:11
somewhat,11,1,1:11
stain,11,1,1:11
straighten,11,1,1:11
terror,11,1,1:11
tight,11,1,1:11
toss,11,1,1:11
trolley,11,1,1:11
twice,11,1,1:11
upset,11,1,1:11
wander,11,1,1:11
wire,11,1,1:11
accompany,10,1,1:10
assemble,10,1,1:10
assure,10,2,"1:9,2:1"
bait,10,1,1:10
basic,10,1,1:10
behavior,10,1,1:10
boot,10,1,1:10
clever,10,1,1:10
compare,10,1,1:10
confront,10,1,1:10
confusion,10,1,1:10
contain,10,1,1:10
covey,10,1,1:10
danger,10,1,1:10
dare,10,1,1:10
dart,10,1,1:10
defense,10,1,1:10
demand,10,1,1:10
design,10,1,1:10
drunk,10,2,"1:9,2:1"
elbow,10,1,1:10
energy,10,1,1:10
extra,10,1,1:10
fair,10,1,1:10
favorite,10,1,1:10
float,10,2,"1:9,2:1"
freedom,10,1,1:10
glimpse,10,1,1:10
graduate,10,1,1:10
grip,10,1,1:10
harm,10,2,"1:9,2:1"
hole,10,1,1:10
hush,10,1,1:10
knock,10,1,1:10
largely,10,1,1:10
layer,10,1,1:10
leather,10,2,"1:9,2:1"
load,10,1,1:10
